Filename,Relative Path,Run ID,Date Time,Duration (s),LLM Calls,Label,RAG Similarity,Invariants,Ranking Function,Z3 Result,Report Path,Error
underapprox_2-2.c,loop_invariants/sv-benchmarks/loop-acceleration/underapprox_2-2.c,c3253d5a603440f39bf87e6807c1aa5d,2025-12-15T18:11:11.366300,77.32,4.0,terminating,0.0,,6 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_181111_c3253d5a603440f39bf87e6807c1aa5d.json,
phases_1-1.c,loop_invariants/sv-benchmarks/loop-acceleration/phases_1-1.c,0eaaf500c6104b1aac01f4df40827e7d,2025-12-15T18:12:33.014719,81.65,4.0,terminating,0.0,,0x0fffffff - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_181233_0eaaf500c6104b1aac01f4df40827e7d.json,
sumt8.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt8.c,f08f46bf82a9478f9ed302818356266d,2025-12-15T18:13:40.092152,67.08,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_181340_f08f46bf82a9478f9ed302818356266d.json,
sumt7.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt7.c,f28f7d701d6c43bdae2b8980a9d31a3a,2025-12-15T18:15:25.825570,105.73,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_181525_f28f7d701d6c43bdae2b8980a9d31a3a.json,
loopv3.c,loop_invariants/sv-benchmarks/loops-crafted-1/loopv3.c,b4cb5f36e52e48a6b5d5e42fe5cd2c83,2025-12-15T18:16:50.256361,84.43,4.0,terminating,0.0,i >= \old(i); i % 4 == \old(i) % 4,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_181650_b4cb5f36e52e48a6b5d5e42fe5cd2c83.json,
iftelse.c,loop_invariants/sv-benchmarks/loops-crafted-1/iftelse.c,b7297b9448c54e5291d7372f107ed3f3,2025-12-15T18:18:23.937752,93.68,4.0,terminating,0.0,,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_181823_b7297b9448c54e5291d7372f107ed3f3.json,
loopv1.c,loop_invariants/sv-benchmarks/loops-crafted-1/loopv1.c,e01466ceaeae4ada9370ff9c4d2d6a6e,2025-12-15T18:20:14.565185,110.63,4.0,terminating,0.0,\old(i) <= i; (i - \old(i)) % 3 == 0,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182014_e01466ceaeae4ada9370ff9c4d2d6a6e.json,
sumt4.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt4.c,e6c0022e60704b3fbf48b502a6a5de4b,2025-12-15T18:21:31.028651,76.46,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182131_e6c0022e60704b3fbf48b502a6a5de4b.json,
mono-crafted_11.c,loop_invariants/sv-benchmarks/loops-crafted-1/mono-crafted_11.c,f690fc10cc7e46ea95aca97d84a3e37e,2025-12-15T18:23:04.714143,93.69,4.0,terminating,0.0,,100000000 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182304_f690fc10cc7e46ea95aca97d84a3e37e.json,
sumt9.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt9.c,0f67463dc2c64d3999102e968beb4172,2025-12-15T18:24:27.623351,82.91,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182427_0f67463dc2c64d3999102e968beb4172.json,
sum_natnum.c,loop_invariants/sv-benchmarks/loops-crafted-1/sum_natnum.c,9e993f05685f431c9093bb4d4cd6e460,2025-12-15T18:25:27.292602,59.67,4.0,terminating,0.0,0 <= i && i <= SIZE; sum == i * (i + 1) / 2,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182527_9e993f05685f431c9093bb4d4cd6e460.json,
sumt2.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt2.c,28688decab9444bdb06fd8b1b45ca75b,2025-12-15T18:26:57.296933,90.0,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182657_28688decab9444bdb06fd8b1b45ca75b.json,
sumt3.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt3.c,8e217ce4e9e849ba864918ec6277584f,2025-12-15T18:28:24.681117,87.38,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182824_8e217ce4e9e849ba864918ec6277584f.json,
vnew2.c,loop_invariants/sv-benchmarks/loops-crafted-1/vnew2.c,0fdb7c2ca2524cbd9a7d8ad75541be7a,2025-12-15T18:29:22.586057,57.9,4.0,terminating,0.0,j - i == \old(j) - \old(i); k - i == \old(k) - \old(i),n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_182922_0fdb7c2ca2524cbd9a7d8ad75541be7a.json,
mono-crafted_12.c,loop_invariants/sv-benchmarks/loops-crafted-1/mono-crafted_12.c,6f2b7f8bb5b748028667078fc8ebad6c,2025-12-15T18:32:37.333733,90.49,4.0,terminating,0.0,,y - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_183237_6f2b7f8bb5b748028667078fc8ebad6c.json,
sumt5.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt5.c,e67ceda99d774ccfa4e2b71ebca96e02,2025-12-15T18:33:43.363131,66.03,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_183343_e67ceda99d774ccfa4e2b71ebca96e02.json,
mono-crafted_9.c,loop_invariants/sv-benchmarks/loops-crafted-1/mono-crafted_9.c,b6a502d190e940d782008a204c6b9406,2025-12-15T18:35:11.820935,88.46,4.0,terminating,0.0,,1000000 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_183511_b6a502d190e940d782008a204c6b9406.json,
mono-crafted_6.c,loop_invariants/sv-benchmarks/loops-crafted-1/mono-crafted_6.c,b5718b4c2a644a23a09658184a0bfc9f,2025-12-15T18:36:49.327937,97.51,4.0,terminating,0.0,,1000000 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_183649_b5718b4c2a644a23a09658184a0bfc9f.json,
Mono1_1-2.c,loop_invariants/sv-benchmarks/loops-crafted-1/Mono1_1-2.c,b158eab055c546e6bf959b0db2a2b9c2,2025-12-15T18:38:03.448507,74.12,4.0,terminating,0.0,,100000000 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_183803_b158eab055c546e6bf959b0db2a2b9c2.json,
sumt6.c,loop_invariants/sv-benchmarks/loops-crafted-1/sumt6.c,fba7ad5aa2e0454090416e2c90920e0c,2025-12-15T18:39:22.351109,78.9,4.0,terminating,0.0,,n - l,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_183922_fba7ad5aa2e0454090416e2c90920e0c.json,
mono-crafted_8.c,loop_invariants/sv-benchmarks/loops-crafted-1/mono-crafted_8.c,a78547c862a245a486635966ccf2ba6f,2025-12-15T18:40:38.583345,76.23,4.0,terminating,0.0,0; 9999999,y - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_184038_a78547c862a245a486635966ccf2ba6f.json,
cggmp2005_variant.c,loop_invariants/sv-benchmarks/loop-lit/cggmp2005_variant.c,1fdbbc8c45c94d82a7eab9826fb1d58f,2025-12-15T18:44:56.943804,73.39,4.0,terminating,0.0,"lo + hi == \at(lo + hi, Pre); lo + mid == \at(lo + mid, Pre); hi - mid == \at(hi - mid, Pre); mid >= 0",mid,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_184456_1fdbbc8c45c94d82a7eab9826fb1d58f.json,
afnp2014.c,loop_invariants/sv-benchmarks/loop-lit/afnp2014.c,9ea5257b789143999c746d9403de9bcc,2025-12-15T18:51:54.676336,79.22,4.0,terminating,0.0,,1000 - y,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_185154_9ea5257b789143999c746d9403de9bcc.json,
css2003.c,loop_invariants/sv-benchmarks/loop-lit/css2003.c,4fbe54723f0047d98dfec07b28f563bf,2025-12-15T18:52:54.050899,59.37,4.0,terminating,0.0,,LARGE_INT - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_185254_4fbe54723f0047d98dfec07b28f563bf.json,
cggmp2005.c,loop_invariants/sv-benchmarks/loop-lit/cggmp2005.c,0d5686e5a9b6435ba5977d9adf13ea5e,2025-12-15T18:54:16.531963,82.48,4.0,terminating,0.0,,j - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_185416_0d5686e5a9b6435ba5977d9adf13ea5e.json,
gj2007.c,loop_invariants/sv-benchmarks/loop-lit/gj2007.c,8799242decf24839a4632eb2625ea0b4,2025-12-15T18:55:37.687887,81.16,4.0,terminating,0.0,,100 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_185537_8799242decf24839a4632eb2625ea0b4.json,
bhmr2007.c,loop_invariants/sv-benchmarks/loop-lit/bhmr2007.c,caa9f372f67a4e708b2fce761204689d,2025-12-15T18:57:02.087411,84.4,4.0,terminating,0.0,,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_185702_caa9f372f67a4e708b2fce761204689d.json,
hhk2008.c,loop_invariants/sv-benchmarks/loop-lit/hhk2008.c,85c0b6e6ed6641b89880d727b5834fae,2025-12-15T18:59:01.925401,51.87,4.0,terminating,0.0,cnt + res == \old(cnt) + \old(res); res - \old(res) == \old(cnt) - cnt,cnt,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_185901_85c0b6e6ed6641b89880d727b5834fae.json,
sendmail-close-angle.c,loop_invariants/sv-benchmarks/loop-invgen/sendmail-close-angle.c,9ecea62058e440c1a12f861511277759,2025-12-15T19:03:16.139158,85.76,4.0,terminating,0.0,,bufferlen - buf,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_190316_9ecea62058e440c1a12f861511277759.json,
NetBSD_loop.c,loop_invariants/sv-benchmarks/loop-invgen/NetBSD_loop.c,d3dbb8d46a0042f79e6d48136cd4426a,2025-12-15T19:06:42.479304,75.74,4.0,terminating,0.0,,glob2_pathlim_off - glob2_p_off,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_190642_d3dbb8d46a0042f79e6d48136cd4426a.json,
linear-inequality-inv-a.c,loop_invariants/sv-benchmarks/loop-invariants/linear-inequality-inv-a.c,5d556169b06244a7bfc4c8990b8b0cc1,2025-12-15T19:10:12.184515,84.49,4.0,terminating,0.0,,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_191012_5d556169b06244a7bfc4c8990b8b0cc1.json,
benchmark34_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark34_conjunctive.c,0332f2f25f524c1b9be1238f988b2401,2025-12-15T19:15:36.637018,83.26,4.0,terminating,0.0,j + k == \old(j) + \old(k); n == \old(n); j >= \old(j); k <= \old(k),n - j,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_191536_0332f2f25f524c1b9be1238f988b2401.json,
benchmark35_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark35_linear.c,26859a1233634ff89823bcb23bf29936,2025-12-15T19:17:02.475676,85.84,4.0,terminating,0.0,,10 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_191702_26859a1233634ff89823bcb23bf29936.json,
benchmark37_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark37_conjunctive.c,f4b08313be8f47d785b55e4e0bf9a0cd,2025-12-15T19:19:36.339712,71.52,4.0,terminating,0.0,x - y == \old(x) - \old(y),x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_191936_f4b08313be8f47d785b55e4e0bf9a0cd.json,
benchmark20_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark20_conjunctive.c,39cfe21ac40f4e55ab3f15aca477b968,2025-12-15T19:21:24.852116,66.94,4.0,terminating,0.0,,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_192124_39cfe21ac40f4e55ab3f15aca477b968.json,
benchmark24_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark24_conjunctive.c,237c1ccc1b2b4793a2ada1d89669caab,2025-12-15T19:22:50.854766,86.0,4.0,terminating,0.0,,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_192250_237c1ccc1b2b4793a2ada1d89669caab.json,
benchmark39_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark39_conjunctive.c,27b1f755cab144d2af3852a66c95b591,2025-12-15T19:28:49.313768,76.77,4.0,terminating,0.0,,x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_192849_27b1f755cab144d2af3852a66c95b591.json,
benchmark19_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark19_conjunctive.c,1e28b5bcee38496ba35204c804125693,2025-12-15T19:29:36.005365,46.69,4.0,terminating,0.0,n == \old(n); k - j == \old(k) - \old(j),j,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_192936_1e28b5bcee38496ba35204c804125693.json,
benchmark13_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark13_conjunctive.c,c911009c1baf4c75b12a0871ed7db2ee,2025-12-15T19:30:30.823737,54.82,4.0,terminating,0.0,"j - i == \at(j - i, LoopEntry)",k - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_193030_c911009c1baf4c75b12a0871ed7db2ee.json,
benchmark33_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark33_linear.c,c66b1b53576d4641a4b6cc0514df3372,2025-12-15T19:31:56.883651,86.06,4.0,terminating,0.0,0; 99,100 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_193156_c66b1b53576d4641a4b6cc0514df3372.json,
benchmark17_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark17_conjunctive.c,15015557fdfc4fe4b4ae4a8645532a4c,2025-12-15T19:33:20.016026,83.13,4.0,terminating,0.0,"k - i == \at(k, Pre) - \at(i, Pre); i >= \at(i, Pre); k >= \at(k, Pre); n == \at(n, Pre)",n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_193320_15015557fdfc4fe4b4ae4a8645532a4c.json,
benchmark10_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark10_conjunctive.c,508d2268620e4fe0ab85ca3eda2a45c1,2025-12-15T19:34:36.252499,76.24,4.0,terminating,0.0,,100 - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_193436_508d2268620e4fe0ab85ca3eda2a45c1.json,
benchmark02_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark02_linear.c,2d4dfb8b8f0f4cfbbdd74f5564b75918,2025-12-15T19:37:14.901844,73.29,4.0,terminating,0.0,i <= n; i >= \old(i); n == \old(n),n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_193714_2d4dfb8b8f0f4cfbbdd74f5564b75918.json,
benchmark42_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark42_conjunctive.c,461f78b6c2db4a4f8305a69b5fce312e,2025-12-15T19:38:49.199046,94.3,4.0,terminating,0.0,,x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_193849_461f78b6c2db4a4f8305a69b5fce312e.json,
benchmark18_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark18_conjunctive.c,bc34b809b2f449dfbb9408602900b01f,2025-12-15T19:39:45.144686,55.95,4.0,terminating,0.0,k - i == \old(k) - \old(i); i >= \old(i); k >= \old(k); k - \old(k) == i - \old(i),n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_193945_bc34b809b2f449dfbb9408602900b01f.json,
benchmark11_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark11_linear.c,8e7d1cadf59048e891ed399a246b485f,2025-12-15T19:43:20.305738,90.41,4.0,terminating,0.0,,n - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_194320_8e7d1cadf59048e891ed399a246b485f.json,
benchmark49_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark49_linear.c,a7d8b8c4a52543949c9edf21fc2dc613,2025-12-15T19:47:20.479497,71.35,4.0,terminating,0.0,i + j == \old(i) + \old(j),i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_194720_a7d8b8c4a52543949c9edf21fc2dc613.json,
benchmark05_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark05_conjunctive.c,b27d81dccd844dd2af41b15efbb9502a,2025-12-15T19:49:00.079141,99.6,4.0,terminating,0.0,,n - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_194900_b27d81dccd844dd2af41b15efbb9502a.json,
benchmark50_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark50_linear.c,3d9def13ba4c4267b663a762e1d659ad,2025-12-15T19:49:54.901131,54.82,4.0,terminating,0.0,xa + ya == \old(xa + ya); xa >= 0; ya >= \old(ya); xa <= \old(xa),xa,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_194954_3d9def13ba4c4267b663a762e1d659ad.json,
benchmark14_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark14_linear.c,000bd57a37b14b77b767b099ef20ce18,2025-12-15T20:00:34.607160,81.16,4.0,terminating,0.0,,i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_200034_000bd57a37b14b77b767b099ef20ce18.json,
benchmark43_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark43_conjunctive.c,e3fe58577a094ea6b6e8aa01fe9b1a2d,2025-12-15T20:03:23.854086,78.48,4.0,terminating,0.0,,100 - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_200323_e3fe58577a094ea6b6e8aa01fe9b1a2d.json,
benchmark08_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark08_conjunctive.c,c974e17b3af84329ba532f00537e8046,2025-12-15T20:04:07.627493,43.77,4.0,terminating,0.0,sum == i * (i - 1) / 2; 0 <= i && i <= n,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_200407_c974e17b3af84329ba532f00537e8046.json,
benchmark04_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark04_conjunctive.c,c7da734c20424b289b3c7dcb00f91902,2025-12-15T20:07:24.965983,52.91,4.0,terminating,0.0,j + k == \old(j) + \old(k),n - j,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_200724_c7da734c20424b289b3c7dcb00f91902.json,
benchmark15_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark15_conjunctive.c,9e647d04c8ce4b04957a587b94f2089c,2025-12-15T20:08:55.856133,90.89,4.0,terminating,0.0,,mid,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_200855_9e647d04c8ce4b04957a587b94f2089c.json,
benchmark48_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark48_linear.c,3aae742f7c3f4085ae9767442dc6abf0,2025-12-15T20:11:31.453799,60.28,4.0,terminating,0.0,j == \old(j); k - i == \old(k) - \old(i); i >= \old(i); k >= \old(k); k == \old(k) + (i - \old(i)),j - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_201131_3aae742f7c3f4085ae9767442dc6abf0.json,
benchmark52_polynomial.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark52_polynomial.c,8d3d5f2311264ff09e4e22fe74e3960f,2025-12-15T20:16:26.827816,75.82,4.0,terminating,0.0,,10 - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_201626_8d3d5f2311264ff09e4e22fe74e3960f.json,
benchmark23_conjunctive.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark23_conjunctive.c,6cea894dcd694d799099dfcf73adcd3f,2025-12-15T20:17:51.992701,85.16,4.0,terminating,0.0,j - 2*i == \old(j) - 2*\old(i); j == \old(j) + 2*(i - \old(i)),100 - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_201751_6cea894dcd694d799099dfcf73adcd3f.json,
benchmark26_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark26_linear.c,55e2fcd89e184f98a386df7ab2f4eea9,2025-12-15T20:19:12.609719,80.62,4.0,terminating,0.0,y == \old(y); x >= \old(x),y - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_201912_55e2fcd89e184f98a386df7ab2f4eea9.json,
benchmark27_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark27_linear.c,6ed820407db145f8bc0e4b08ca233d2a,2025-12-15T20:20:14.277316,61.67,4.0,terminating,0.0,j == \old(j); k - i == \old(k) - \old(i); i >= \old(i); k >= \old(k),j - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_202014_6ed820407db145f8bc0e4b08ca233d2a.json,
benchmark29_linear.c,loop_invariants/sv-benchmarks/loop-zilu/benchmark29_linear.c,2a0523ac87b84d97a532ec993f9492e0,2025-12-15T20:22:43.333995,66.22,4.0,terminating,0.0,y == \old(y); x >= \old(x); (x - \old(x)) % 100 == 0,y - x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_202243_2a0523ac87b84d97a532ec993f9492e0.json,
count_by_nondet.c,loop_invariants/sv-benchmarks/loop-new/count_by_nondet.c,0926c854e15d489aa27bc98173070574,2025-12-15T20:24:11.343047,88.01,4.0,terminating,0.0,,LARGE_INT - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_202411_0926c854e15d489aa27bc98173070574.json,
count_by_1_variant.c,loop_invariants/sv-benchmarks/loop-new/count_by_1_variant.c,9bf1b6ac71e84049a291e72e57952095,2025-12-15T20:25:37.461482,86.12,4.0,terminating,0.0,,LARGE_INT - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_202537_9bf1b6ac71e84049a291e72e57952095.json,
count_by_k.c,loop_invariants/sv-benchmarks/loop-new/count_by_k.c,6b0cb94211ff4fe48cc19caf211fd2e1,2025-12-15T20:26:42.973819,65.51,4.0,terminating,0.0,,LARGE_INT - i / k,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251215_202642_6b0cb94211ff4fe48cc19caf211fd2e1.json,
