file_name,category,is_stable,llm_is_terminating,llm_is_unknown,ref_is_terminating,ref_is_unknown,repeat_count,processing_time
svcomp_b.18-alloca.c,YES,True,True,False,True,False,2,927.31
PastaB3.c,YES,True,True,False,True,False,2,358.08
HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination.c,YES,True,True,False,True,False,2,267.55
svcomp_java_Continue1-alloca.c,YES,True,True,False,True,False,2,238.17
LeikeHeizmann-TACAS2014-Fig1_true-termination.c,YES,True,True,False,True,False,2,682.1
svcomp_a.04.c,YES,True,True,False,True,False,2,136.72
svcomp_HarrisLalNoriRajamani-2010SAS-Fig3_true-alloca.c,YES,True,True,False,True,False,2,312.92
svcomp_java_AG313-alloca.c,YES,True,True,False,True,False,2,563.12
AliasDarteFeautrierGonnord-SAS2010-ndecr_true-termination.c,YES,True,True,False,True,False,2,303.68
svcomp_flag-alloca.c,YES,True,True,False,True,False,2,565.46
CookSeeZuleger-TACAS2013-Fig8a_true-termination.c,YES,False,False,False,True,False,2,370.73
svcomp_mult_array_alloca.c,YES,True,True,False,True,False,2,376.94
BrockschmidtCookFuhs-CAV2013-Introduction_true-termination.c,YES,True,True,False,True,False,2,382.78
HeizmannHoenickeLeikePodelski-ATVA2013-Fig7_true-termination.c,YES,True,True,False,True,False,2,467.21
svcomp_a.09_assume-alloca.c,YES,True,True,False,True,False,2,326.19
svcomp_b.14.c,YES,True,True,False,True,False,2,496.57
CookSeeZuleger-TACAS2013-Fig7b_true-termination.c,YES,True,True,False,True,False,2,460.39
svcomp_openbsd_cstrpbrk_alloca.c,YES,True,True,False,True,False,2,437.58
afterrec_2calls_false-unreach-call.c,YES,True,True,False,True,False,2,377.09
svcomp_twisted-alloca.c,YES,True,True,False,True,False,2,565.78
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination.c,YES,False,False,False,True,False,2,428.48
svcomp_a.06-alloca.c,YES,True,True,False,True,False,2,363.29
svcomp_java_Nested.c,YES,True,True,False,True,False,2,265.7
PastaB7.c,YES,True,True,False,True,False,2,586.65
svcomp_b.06.c,YES,True,True,False,True,False,2,274.3
svcomp_cstrspn_true_alloca.c,YES,True,True,False,True,False,2,438.91
svcomp_BrockschmidtCookFuhs-2013CAV-Fig1_true-alloca.c,YES,True,True,False,True,False,2,323.98
id_i10_o10_false-unreach-call.c,YES,True,True,False,True,False,2,237.91
svcomp_openbsd_cstpcpy_alloca.c,YES,True,True,False,True,False,2,393.85
Arrays01-EquivalentConstantIndices_true-termination.c,YES,True,True,False,True,False,2,148.95
svcomp_fermat.c,YES,True,True,False,True,False,2,429.66
svcomp_cstrlen_true-termination.c,YES,True,True,False,True,False,2,413.14
AliasDarteFeautrierGonnord-SAS2010-random1d_true-termination.c,YES,True,True,False,True,False,2,233.65
PastaA4.c,YES,True,True,False,True,False,2,210.37
svcomp_openbsd_cstrncmp_alloca.c,YES,True,True,False,True,False,2,340.8
aaron2_true-termination.c,YES,True,True,False,True,False,2,175.12
svcomp_NoriSharma-2013FSE-Fig8_true-alloca.c,YES,False,False,False,True,False,2,417.26
DivMinus.c,YES,True,True,False,True,False,2,254.33
Nested.c,YES,False,False,False,True,False,2,243.27
AliasDarteFeautrierGonnord-SAS2010-wise_true-termination.c,YES,True,True,False,True,False,2,270.13
HarrisLalNoriRajamani-SAS2010-Fig3_true-termination.c,YES,True,True,False,True,False,2,148.51
fibo_2calls_2_false-unreach-call.c,YES,True,True,False,True,False,2,310.7
AliasDarteFeautrierGonnord-SAS2010-wcet2_true-termination.c,YES,True,True,False,True,False,2,310.06
svcomp_selectionsort_alloca.c,YES,True,True,False,True,False,2,497.79
svcomp_BrockschmidtCookFuhs-2013CAV-Introduction_true-alloca.c,YES,True,True,False,True,False,2,247.7
Toulouse-MultiBranchesToLoop_true-termination.c,YES,True,True,False,True,False,2,451.65
svcomp_strchr_true-termination.c,YES,True,True,False,True,False,2,515.45
ChenFlurMukhopadhyay-SAS2012-Ex2.10_true-termination.c,YES,True,True,False,True,False,2,284.4
svcomp_a.01.c,YES,True,True,False,True,False,2,267.09
MutualRecursion_1b_true-termination.c,YES,True,True,False,True,False,2,448.53
svcomp_a.07.c,YES,True,True,False,True,False,2,546.58
desc_ll_search-ptrdiff_existing.c,YES,True,True,False,True,False,2,393.53
svcomp_b.18.c,YES,True,True,False,True,False,2,684.39
PastaA8.c,YES,True,True,False,True,False,2,213.93
MinusUserDefined.c,YES,True,True,False,True,False,2,566.71
ColonSipma-TACAS2001-Fig1_true-termination.c,YES,True,True,False,True,False,2,666.79
KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c,YES,True,True,False,True,False,2,289.48
ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c,YES,True,True,False,True,False,2,723.97
svcomp_count_down_alloca.c,YES,True,True,False,True,False,2,300.59
PastaB16.c,YES,True,True,False,True,False,2,441.8
PastaB2.c,YES,True,True,False,True,False,2,332.46
svcomp_c.01_assume.c,YES,True,True,False,True,False,2,461.44
svcomp_java_Break-alloca.c,YES,True,True,False,True,False,2,68.16
min_rf_true-termination.c,YES,True,True,False,True,False,2,255.59
ChenFlurMukhopadhyay-SAS2012-Ex1.02_true-termination.c,YES,True,True,False,True,False,2,488.82
UrbanMine-ESOP2014-Fig3_true-termination.c,YES,False,False,False,True,False,2,636.03
email_spec0_product05_true-unreach-call.cil.c,YES,True,True,False,True,False,2,285.17
Mysore_true-termination.c,YES,True,True,False,True,False,2,438.84
svcomp_java_Sequence-alloca.c,YES,False,False,False,True,False,2,584.76
svcomp_c.01-no-inv-alloca.c,YES,True,True,False,True,False,2,567.68
HarrisLalNoriRajamani-SAS2010-Fig1_true-termination.c,YES,True,True,False,True,False,2,691.29
NoriSharma-FSE2013-Fig7_true-termination.c,YES,True,True,False,True,False,2,376.91
ChawdharyCookGulwaniSagivYang-ESOP2008-random2d_true-termination.c,YES,True,True,False,True,False,2,137.42
svcomp_min_rf_true-alloca.c,YES,True,True,False,True,False,2,458.89
TerminatorRec02_true.c,YES,True,True,False,True,False,2,162.33
AliasDarteFeautrierGonnord-SAS2010-rsd_true-termination.c,YES,True,True,False,True,False,2,396.31
svcomp_b.13.c,YES,True,True,False,True,False,2,479.89
svcomp_Avery-2006FLOPS-Tabel1_true-alloca.c,YES,True,True,False,True,False,2,305.43
svcomp_c.03.c,YES,True,True,False,True,False,2,1078.38
PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c,YES,True,True,False,True,False,2,143.96
Pure2Phase_true-termination.c,YES,True,True,False,True,False,2,478.86
Cairo_true-termination.c,YES,True,True,False,True,False,2,126.55
nondet_ll_search_zero.c,YES,True,True,False,True,False,2,491.06
svcomp_cstrchr_true_alloca.c,YES,True,True,False,True,False,2,412.51
MinusMin.c,YES,True,True,False,True,False,2,344.51
Urban-WST2013-Fig2_true-termination.c,YES,True,True,False,True,False,2,390.85
ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c,YES,True,True,False,True,False,2,671.43
svcomp_a.07-alloca.c,YES,True,True,False,True,False,2,377.51
Nyala-2lex_true-termination.c,YES,True,True,False,True,False,2,617.23
960521-1_1_true-valid-memsafety.c,YES,True,True,False,True,False,2,208.6
ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c,YES,True,True,False,True,False,2,368.13
svcomp_ex1-alloca.c,YES,True,True,False,True,False,2,272.06
AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c,YES,True,True,False,True,False,2,768.99
BallRajamani-SPIN2000-Fig1_false-unreach-call.c,YES,True,True,False,True,False,2,256.29
kbfiltr_simpl1_true-unreach-call_true-termination.cil.c,YES,True,True,False,True,False,2,313.6
ChenFlurMukhopadhyay-SAS2012-Ex3.05_true-termination.c,YES,False,False,False,True,False,2,435.41
PastaA9.c,YES,True,True,False,True,False,2,169.32
rec_counter1.c,YES,False,False,False,True,False,2,512.8
svcomp_c.02-alloca.c,YES,True,True,False,True,False,2,323.63
svcomp_Ackermann01_true-unreach-call_modified_modified.c,YES,True,True,False,True,False,2,390.59
svcomp_b.09-no-inv_assume-alloca.c,YES,False,False,False,True,False,2,122.63
ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c,YES,True,True,False,True,False,2,566.23
diskperf_simpl1_true-unreach-call_true-termination.cil.c,YES,True,True,False,True,False,2,209.24
svcomp_diff_alloca.c,YES,True,True,False,True,False,2,446.16
svcomp_strreplace_alloca.c,YES,False,False,False,True,False,2,350.24
svcomp_a.10-alloca.c,YES,True,True,False,True,False,2,136.22
Gothenburg_v2_true-termination.c,YES,True,True,False,True,False,2,104.67
PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c,YES,True,True,False,True,False,2,188.61
svcomp_b.09-no-inv_assume.c,YES,True,True,False,True,False,2,537.98
svcomp_array03_alloca.c,YES,True,True,False,True,False,2,464.01
svcomp_java_Nested-alloca.c,YES,False,False,False,True,False,2,319.77
svcomp_bubblesort_alloca.c,YES,True,True,False,True,False,2,876.95
Et3_true.c,YES,False,False,False,True,False,2,266.05
PastaB6.c,YES,True,True,False,True,False,2,396.03
svcomp_cstrncmp_true-termination.c,YES,True,True,False,True,False,2,466.45
LeeJonesBen-Amram-POPL2001-Ex2_true-termination.c,YES,True,True,False,True,False,2,453.29
svcomp_a.06.c,YES,True,True,False,True,False,2,258.17
Pure3Phase_true-termination.c,YES,False,False,False,True,False,2,349.84
LeeJonesBen-Amram-POPL2001-Ex3_true-termination.c,YES,True,True,False,True,False,2,268.37
ChenFlurMukhopadhyay-SAS2012-Ex2.16_true-termination.c,YES,True,True,False,True,False,2,738.39
svcomp_cstrcspn_true_alloca.c,YES,False,False,False,True,False,2,513.14
svcomp_KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-alloca.c,YES,True,True,False,True,False,2,305.67
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c,YES,True,True,False,True,False,2,350.85
svcomp_cstrcpy_alloca.c,YES,True,True,False,True,False,2,454.46
PastaA5.c,YES,True,True,False,True,False,2,407.93
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination.c,YES,True,True,False,True,False,2,436.95
svcomp_cstrpbrk_true-termination.c,YES,True,True,False,True,False,2,861.23
svcomp_b.03-no-inv_assume.c,YES,False,False,False,True,False,2,467.18
ex3.c,YES,True,True,False,True,False,2,451.83
PastaB1.c,YES,True,True,False,True,False,2,220.58
svcomp_GulwaniJainKoskinen-2009PLDI-Fig1_true-alloca.c,YES,True,True,False,True,False,2,820.55
svcomp_a.10.c,YES,True,True,False,True,False,2,330.62
PastaB14.c,YES,True,True,False,True,False,2,400.34
LeeJonesBen-Amram-POPL2001-Ex5_true-termination.c,YES,True,True,False,True,False,2,901.32
NoriSharma-FSE2013-Fig8_true-termination.c,YES,True,True,False,True,False,2,484.22
svcomp_Urban-2013WST-Fig2_true-alloca.c,YES,True,True,False,True,False,2,623.37
KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination.c,YES,True,True,False,True,False,2,522.33
svcomp_HarrisLalNoriRajamani-2010SAS-Fig1_true-alloca.c,YES,True,True,False,True,False,2,435.46
svcomp_b.11.c,YES,True,True,False,True,False,2,76.37
nondet_ll_traverse-ptrdiff.c,YES,True,True,False,True,False,2,386.52
desc_ll_search_mod.c,YES,True,True,False,True,False,2,179.06
svcomp_ex3b.c,YES,True,True,False,True,False,2,496.63
NestedRecursion_2c_true-termination.c,YES,True,True,False,True,False,2,437.79
svcomp_ex3b-alloca.c,YES,False,False,False,True,False,2,536.84
PastaB17.c,YES,False,False,False,True,False,2,718.11
svcomp_easySum-alloca.c,YES,True,True,False,True,False,2,226.72
svcomp_a.09_assume.c,YES,True,True,False,True,False,2,273.63
NestedRecursion_1c_true-termination.c,YES,True,True,False,True,False,2,385.69
gcd01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,281.27
EvenOdd01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,215.98
ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c,YES,False,False,False,True,False,2,556.52
Parallel_true-termination.c,YES,True,True,False,True,False,2,583.04
PastaA6.c,YES,True,True,False,True,False,2,387.34
ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c,YES,False,False,False,True,False,2,452.4
Fibonacci01_true-unreach-call.c,YES,True,True,False,True,False,2,395.95
svcomp_cstrcspn_true-termination.c,YES,True,True,False,True,False,2,554.25
Toulouse-BranchesToLoop_true-termination.c,YES,True,True,False,True,False,2,544.36
PastaC1.c,YES,False,False,False,True,False,2,602.94
Lobnya-Boolean-Reordered_true-termination.c,YES,True,True,False,True,False,2,673.29
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron12_true-termination.c,YES,True,True,False,True,False,2,420.54
svcomp_twisted.c,YES,True,True,False,True,False,2,848.21
genady_true-termination.c,YES,True,True,False,True,False,2,436.03
NestedRecursion_1b_true-termination.c,YES,True,True,False,True,False,2,859.1
svcomp_CookSeeZuleger-2013TACAS-Fig7b_true-alloca.c,YES,False,False,False,True,False,2,750.93
ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c,YES,True,True,False,True,False,2,408.36
svcomp_b.10.c,YES,True,True,False,True,False,2,229.91
PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c,YES,True,True,False,True,False,2,330.35
svcomp_Ben-Amram-2010LMCS-Ex2.3_true-alloca.c,YES,True,True,False,True,False,2,762.91
svcomp_array01_alloca.c,YES,True,True,False,True,False,2,375.8
svcomp_a.08.c,YES,True,True,False,True,False,2,315.65
svcomp_lis_alloca.c,YES,True,True,False,True,False,2,576.39
svcomp_cstrlen_true_alloca.c,YES,True,True,False,True,False,2,443.22
WhileFalse_true-termination.c,YES,True,True,False,True,False,2,90.77
svcomp_java_Continue1.c,YES,True,True,False,True,False,2,247.62
aviad_true-termination.c,YES,True,True,False,True,False,2,258.7
svcomp_openbsd_cmemchr_alloca.c,YES,True,True,False,True,False,2,185.7
2Nested_true-termination.c,YES,True,True,False,True,False,2,351.37
asc_ll_search_last.c,YES,True,True,False,True,False,2,425.46
AliasDarteFeautrierGonnord-SAS2010-random2d_true-termination.c,YES,True,True,False,True,False,2,135.32
PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c,YES,True,True,False,True,False,2,381.71
CookSeeZuleger-TACAS2013-Fig8b_true-termination.c,YES,True,True,False,True,False,2,480.38
cdaudio_simpl1_false-unreach-call_true-termination.cil.c,YES,False,False,False,True,False,2,132.97
svcomp_fermat-alloca.c,YES,True,True,False,True,False,2,827.57
LeikeHeizmann-TACAS2014-Ex1_true-termination.c,YES,True,True,False,True,False,2,183.74
LeikeHeizmann-TACAS2014-Ex9_true-termination.c,YES,True,True,False,True,False,2,376.57
svcomp_b.15.c,YES,False,False,False,True,False,2,522.29
BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,YES,True,False,False,True,False,2,333.76
svcomp_b.01.c,YES,True,True,False,True,False,2,262.74
svcomp_b.09_assume.c,YES,False,False,False,True,False,2,403.48
PodelskiRybalchenko-LICS2004-Fig1_true-termination.c,YES,True,True,False,True,False,2,441.35
AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c,YES,True,True,False,True,False,2,338.02
LeikeHeizmann-WST2014-Ex9_true-termination.c,YES,True,True,False,True,False,2,229.11
LeikeHeizmann-TACAS2014-Ex8_true-termination.c,YES,False,False,False,True,False,2,749.94
s3_clnt_1_false-unreach-call.cil.c,YES,False,False,False,True,False,2,302.19
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,YES,True,False,False,True,False,2,319.04
BradleyMannaSipma-CAV2005-Fig1_true-termination.c,YES,True,True,False,True,False,2,270.33
GCD3.c,YES,True,True,False,True,False,2,213.09
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron1_true-termination.c,YES,True,True,False,True,False,2,429.67
svcomp_b.06-alloca.c,YES,True,True,False,True,False,2,339.27
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c,YES,True,True,False,True,False,2,447.27
svcomp_b.02.c,YES,False,False,False,True,False,2,389.6
svcomp_b.13-alloca.c,YES,True,True,False,True,False,2,376.34
Gothenburg_true-termination.c,YES,True,True,False,True,False,2,625.54
GulavaniGulwani-CAV2008-Fig1c_true-termination.c,YES,True,True,False,True,False,2,204.59
svcomp_cstrspn_true-termination.c,YES,False,False,False,True,False,2,553.79
ChenFlurMukhopadhyay-SAS2012-Ex2.08_true-termination.c,YES,True,True,False,True,False,2,420.52
desc_ll_search_existing.c,YES,True,True,False,True,False,2,234.98
nondet_ll_insert.c,YES,False,False,False,True,False,2,483.57
PastaC7.c,YES,True,True,False,True,False,2,504.48
svcomp_java_Sequence.c,YES,False,False,False,True,False,2,454.1
ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c,YES,False,False,False,True,False,2,588.64
Avery-FLOPS2006-Table1_true-termination.c,YES,True,True,False,True,False,2,538.31
svcomp_java_LogBuiltIn-alloca.c,YES,True,True,False,True,False,2,400.85
McCarthyIterative.c,YES,False,False,False,True,False,2,605.89
svcomp_genady_true-alloca.c,YES,True,True,False,True,False,2,318.59
svcomp_b.02-alloca.c,YES,True,True,False,True,False,2,398.73
svcomp_java_BubbleSort_alloca.c,YES,False,False,False,True,False,2,481.47
DivMinus2.c,YES,True,True,False,True,False,2,671.24
svcomp_openbsd_cstrlcpy_alloca.c,YES,True,True,False,True,False,2,685.15
recHanoi01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,378.46
TelAviv-Amir-Minimum_true-termination.c,YES,True,True,False,True,False,2,203.24
svcomp_b.11-alloca.c,YES,True,True,False,True,False,2,244.44
SyntaxSupportPointer01_true-termination.c,YES,True,True,False,True,False,2,344.03
LeeJonesBen-Amram-POPL2001-Ex1_true-termination.c,YES,True,True,False,True,False,2,211.11
PastaC9.c,YES,True,True,False,True,False,2,335.51
svcomp_aviad_true-alloca.c,YES,True,True,False,True,False,2,444.1
ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c,YES,True,False,False,True,False,2,631.75
PastaC3.c,YES,False,False,False,True,False,2,886.57
GulavaniGulwani-CAV2008-Fig1a_true-termination.c,YES,True,True,False,True,False,2,377.15
