file_name,category,is_stable,llm_is_terminating,llm_is_unknown,ref_is_terminating,ref_is_unknown,repeat_count,processing_time
DivMinus.c,YES,True,True,False,True,False,2,10.77
Nested.c,YES,True,True,False,True,False,2,15.48
AliasDarteFeautrierGonnord-SAS2010-wise_true-termination.c,YES,True,True,False,True,False,2,12.23
HarrisLalNoriRajamani-SAS2010-Fig3_true-termination.c,YES,True,True,False,True,False,2,12.05
fibo_2calls_2_false-unreach-call.c,YES,True,True,False,True,False,2,12.17
AliasDarteFeautrierGonnord-SAS2010-wcet2_true-termination.c,YES,True,True,False,True,False,2,14.09
svcomp_selectionsort_alloca.c,YES,True,True,False,True,False,2,11.97
svcomp_BrockschmidtCookFuhs-2013CAV-Introduction_true-alloca.c,YES,False,False,False,True,False,2,12.55
Toulouse-MultiBranchesToLoop_true-termination.c,YES,True,True,False,True,False,2,15.28
svcomp_strchr_true-termination.c,YES,True,True,False,True,False,2,14.58
ChenFlurMukhopadhyay-SAS2012-Ex2.10_true-termination.c,YES,True,True,False,True,False,2,12.06
svcomp_a.01.c,YES,True,True,False,True,False,2,13.53
MutualRecursion_1b_true-termination.c,YES,True,True,False,True,False,2,14.67
svcomp_a.07.c,YES,True,True,False,True,False,2,14.05
desc_ll_search-ptrdiff_existing.c,YES,True,False,False,True,False,2,15.33
svcomp_b.18.c,YES,True,True,False,True,False,2,12.29
PastaA8.c,YES,True,True,False,True,False,2,10.88
MinusUserDefined.c,YES,True,True,False,True,False,2,15.54
ColonSipma-TACAS2001-Fig1_true-termination.c,YES,True,True,False,True,False,2,13.63
KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c,YES,True,True,False,True,False,2,9.75
ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c,YES,True,True,False,True,False,2,14.57
svcomp_count_down_alloca.c,YES,True,True,False,True,False,2,12.34
PastaB16.c,YES,True,True,False,True,False,2,11.12
PastaB2.c,YES,True,True,False,True,False,2,13.41
svcomp_c.01_assume.c,YES,True,True,False,True,False,2,17.45
svcomp_java_Break-alloca.c,YES,True,True,False,True,False,2,12.68
min_rf_true-termination.c,YES,True,True,False,True,False,2,11.98
ChenFlurMukhopadhyay-SAS2012-Ex1.02_true-termination.c,YES,True,True,False,True,False,2,14.48
UrbanMine-ESOP2014-Fig3_true-termination.c,YES,True,True,False,True,False,2,14.15
email_spec0_product05_true-unreach-call.cil.c,YES,True,True,False,True,False,2,24.26
Mysore_true-termination.c,YES,True,True,False,True,False,2,13.38
svcomp_java_Sequence-alloca.c,YES,True,True,False,True,False,2,11.35
svcomp_c.01-no-inv-alloca.c,YES,True,True,False,True,False,2,12.42
HarrisLalNoriRajamani-SAS2010-Fig1_true-termination.c,YES,True,True,False,True,False,2,14.5
NoriSharma-FSE2013-Fig7_true-termination.c,YES,True,True,False,True,False,2,11.76
ChawdharyCookGulwaniSagivYang-ESOP2008-random2d_true-termination.c,YES,True,True,False,True,False,2,10.42
svcomp_min_rf_true-alloca.c,YES,True,True,False,True,False,2,15.93
TerminatorRec02_true.c,YES,True,True,False,True,False,2,11.75
AliasDarteFeautrierGonnord-SAS2010-rsd_true-termination.c,YES,True,True,False,True,False,2,12.26
svcomp_b.13.c,YES,True,True,False,True,False,2,12.67
svcomp_Avery-2006FLOPS-Tabel1_true-alloca.c,YES,True,True,False,True,False,2,16.21
svcomp_c.03.c,YES,True,True,False,True,False,2,12.9
PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c,YES,True,True,False,True,False,2,12.74
Pure2Phase_true-termination.c,YES,True,True,False,True,False,2,10.21
Cairo_true-termination.c,YES,True,True,False,True,False,2,9.49
nondet_ll_search_zero.c,YES,True,True,False,True,False,2,13.83
svcomp_cstrchr_true_alloca.c,YES,True,True,False,True,False,2,12.59
MinusMin.c,YES,True,True,False,True,False,2,15.06
Urban-WST2013-Fig2_true-termination.c,YES,True,True,False,True,False,2,22.43
ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c,YES,True,True,False,True,False,2,14.07
svcomp_a.07-alloca.c,YES,True,True,False,True,False,2,14.88
Nyala-2lex_true-termination.c,YES,True,True,False,True,False,2,12.78
960521-1_1_true-valid-memsafety.c,YES,True,True,False,True,False,2,17.01
ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c,YES,True,True,False,True,False,2,13.53
svcomp_ex1-alloca.c,YES,True,True,False,True,False,2,13.45
AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c,YES,True,True,False,True,False,2,12.76
BallRajamani-SPIN2000-Fig1_false-unreach-call.c,YES,False,False,False,True,False,2,14.52
kbfiltr_simpl1_true-unreach-call_true-termination.cil.c,YES,True,True,False,True,False,2,19.66
ChenFlurMukhopadhyay-SAS2012-Ex3.05_true-termination.c,YES,True,True,False,True,False,2,14.36
PastaA9.c,YES,True,True,False,True,False,2,11.49
rec_counter1.c,YES,True,True,False,True,False,2,14.53
svcomp_c.02-alloca.c,YES,True,True,False,True,False,2,13.28
svcomp_Ackermann01_true-unreach-call_modified_modified.c,YES,True,True,False,True,False,2,17.46
svcomp_b.09-no-inv_assume-alloca.c,YES,True,True,False,True,False,2,14.28
ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c,YES,True,True,False,True,False,2,12.98
diskperf_simpl1_true-unreach-call_true-termination.cil.c,YES,True,True,False,True,False,2,21.56
svcomp_diff_alloca.c,YES,True,True,False,True,False,2,14.46
svcomp_strreplace_alloca.c,YES,True,True,False,True,False,2,9.96
svcomp_a.10-alloca.c,YES,True,True,False,True,False,2,9.64
Gothenburg_v2_true-termination.c,YES,True,True,False,True,False,2,12.43
PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c,YES,True,True,False,True,False,2,11.49
svcomp_b.09-no-inv_assume.c,YES,True,True,False,True,False,2,15.2
svcomp_array03_alloca.c,YES,True,True,False,True,False,2,16.61
svcomp_java_Nested-alloca.c,YES,True,True,False,True,False,2,14.74
svcomp_bubblesort_alloca.c,YES,True,True,False,True,False,2,12.41
Et3_true.c,YES,False,False,False,True,False,2,18.58
PastaB6.c,YES,True,True,False,True,False,2,10.52
svcomp_cstrncmp_true-termination.c,YES,True,True,False,True,False,2,15.08
LeeJonesBen-Amram-POPL2001-Ex2_true-termination.c,YES,True,True,False,True,False,2,12.92
svcomp_a.06.c,YES,True,True,False,True,False,2,12.15
Pure3Phase_true-termination.c,YES,True,True,False,True,False,2,11.62
LeeJonesBen-Amram-POPL2001-Ex3_true-termination.c,YES,True,True,False,True,False,2,12.85
ChenFlurMukhopadhyay-SAS2012-Ex2.16_true-termination.c,YES,True,True,False,True,False,2,15.09
svcomp_cstrcspn_true_alloca.c,YES,True,True,False,True,False,2,15.68
svcomp_KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-alloca.c,YES,True,True,False,True,False,2,12.84
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c,YES,True,True,False,True,False,2,14.66
svcomp_cstrcpy_alloca.c,YES,True,True,False,True,False,2,14.09
PastaA5.c,YES,True,True,False,True,False,2,11.21
svcomp_ChenFlurMukhopadhyay-2012SAS-Fig1_true-alloca.c,YES,True,True,False,True,False,2,14.21
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination.c,YES,True,True,False,True,False,2,10.99
svcomp_cstrpbrk_true-termination.c,YES,True,True,False,True,False,2,16.02
svcomp_b.03-no-inv_assume.c,YES,True,True,False,True,False,2,13.88
ex3.c,YES,True,True,False,True,False,2,17.54
PastaB1.c,YES,True,True,False,True,False,2,9.53
svcomp_GulwaniJainKoskinen-2009PLDI-Fig1_true-alloca.c,YES,True,True,False,True,False,2,16.39
svcomp_a.10.c,YES,True,True,False,True,False,2,12.68
PastaB14.c,YES,True,True,False,True,False,2,14.54
LeeJonesBen-Amram-POPL2001-Ex5_true-termination.c,YES,True,True,False,True,False,2,14.37
NoriSharma-FSE2013-Fig8_true-termination.c,YES,True,True,False,True,False,2,16.33
AliasDarteFeautrierGonnord-SAS2010-terminate_true-termination.c,YES,True,True,False,True,False,2,13.57
svcomp_cstrncmp_true_alloca.c,YES,True,True,False,True,False,2,14.63
svcomp_LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-alloca.c,YES,False,False,False,True,False,2,18.68
AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination.c,YES,True,True,False,True,False,2,14.55
svcomp_Urban-2013WST-Fig2_true-alloca.c,YES,True,True,False,True,False,2,12.83
KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination.c,YES,True,True,False,True,False,2,15.94
svcomp_HarrisLalNoriRajamani-2010SAS-Fig1_true-alloca.c,YES,True,True,False,True,False,2,18.32
svcomp_b.11.c,YES,True,True,False,True,False,2,12.99
nondet_ll_traverse-ptrdiff.c,YES,True,True,False,True,False,2,9.69
desc_ll_search_mod.c,YES,True,True,False,True,False,2,14.7
svcomp_ex3b.c,YES,True,True,False,True,False,2,13.49
NestedRecursion_2c_true-termination.c,YES,True,True,False,True,False,2,14.49
svcomp_ex3b-alloca.c,YES,True,True,False,True,False,2,11.58
PastaB17.c,YES,True,True,False,True,False,2,11.75
svcomp_easySum-alloca.c,YES,True,True,False,True,False,2,13.0
svcomp_a.09_assume.c,YES,True,True,False,True,False,2,13.44
NestedRecursion_1c_true-termination.c,YES,True,True,False,True,False,2,16.81
gcd01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,14.39
EvenOdd01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,12.06
ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c,YES,True,True,False,True,False,2,16.44
Parallel_true-termination.c,YES,True,True,False,True,False,2,13.15
PastaA6.c,YES,True,True,False,True,False,2,12.57
ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c,YES,True,True,False,True,False,2,15.77
Fibonacci01_true-unreach-call.c,YES,True,True,False,True,False,2,17.26
svcomp_cstrcspn_true-termination.c,YES,True,True,False,True,False,2,17.43
Toulouse-BranchesToLoop_true-termination.c,YES,True,True,False,True,False,2,14.48
PastaC1.c,YES,True,True,False,True,False,2,24.8
Lobnya-Boolean-Reordered_true-termination.c,YES,True,True,False,True,False,2,13.07
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron12_true-termination.c,YES,False,False,False,True,False,2,17.02
svcomp_c.01_assume-alloca.c,YES,True,True,False,True,False,2,12.58
data_structures_set_multi_proc_false-unreach-call_ground.c,YES,True,True,False,True,False,2,15.12
svcomp_b.16.c,YES,True,True,False,True,False,2,12.2
svcomp_c.03-alloca.c,YES,True,True,False,True,False,2,15.13
svcomp_twisted.c,YES,True,True,False,True,False,2,16.48
genady_true-termination.c,YES,True,True,False,True,False,2,13.23
NestedRecursion_1b_true-termination.c,YES,True,True,False,True,False,2,15.53
svcomp_CookSeeZuleger-2013TACAS-Fig7b_true-alloca.c,YES,True,False,False,True,False,2,12.47
ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c,YES,True,True,False,True,False,2,16.82
svcomp_b.10.c,YES,True,True,False,True,False,2,12.34
svcomp_c.08-alloca.c,YES,True,True,False,True,False,2,13.11
PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c,YES,True,True,False,True,False,2,13.48
svcomp_Ben-Amram-2010LMCS-Ex2.3_true-alloca.c,YES,True,True,False,True,False,2,17.11
ChenFlurMukhopadhyay-SAS2012-Ex1.01_true-termination.c,YES,True,True,False,True,False,2,14.17
svcomp_array01_alloca.c,YES,True,True,False,True,False,2,13.59
svcomp_a.08.c,YES,True,True,False,True,False,2,12.3
svcomp_lis_alloca.c,YES,True,True,False,True,False,2,14.22
svcomp_cstrlen_true_alloca.c,YES,True,True,False,True,False,2,12.96
WhileFalse_true-termination.c,YES,True,True,False,True,False,2,9.69
svcomp_java_Continue1.c,YES,True,True,False,True,False,2,12.16
aviad_true-termination.c,YES,True,True,False,True,False,2,9.15
svcomp_openbsd_cmemchr_alloca.c,YES,True,True,False,True,False,2,13.81
2Nested_true-termination.c,YES,True,True,False,True,False,2,11.86
asc_ll_search_last.c,YES,True,True,False,True,False,2,11.84
AliasDarteFeautrierGonnord-SAS2010-random2d_true-termination.c,YES,True,True,False,True,False,2,10.94
PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c,YES,True,True,False,True,False,2,14.68
CookSeeZuleger-TACAS2013-Fig8b_true-termination.c,YES,True,True,False,True,False,2,10.97
cdaudio_simpl1_false-unreach-call_true-termination.cil.c,YES,True,True,False,True,False,2,25.55
svcomp_fermat-alloca.c,YES,True,True,False,True,False,2,12.91
LeikeHeizmann-TACAS2014-Ex1_true-termination.c,YES,True,True,False,True,False,2,12.24
LeikeHeizmann-TACAS2014-Ex9_true-termination.c,YES,True,True,False,True,False,2,14.63
svcomp_b.15.c,YES,True,True,False,True,False,2,14.31
HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination.c,YES,True,True,False,True,False,2,13.88
BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,YES,True,True,False,True,False,2,8.07
svcomp_b.01.c,YES,True,True,False,True,False,2,10.8
svcomp_b.09_assume.c,YES,True,True,False,True,False,2,15.58
PodelskiRybalchenko-LICS2004-Fig1_true-termination.c,YES,True,True,False,True,False,2,12.24
AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c,YES,True,True,False,True,False,2,11.3
LeikeHeizmann-WST2014-Ex9_true-termination.c,YES,True,True,False,True,False,2,12.26
LeikeHeizmann-TACAS2014-Ex8_true-termination.c,YES,True,True,False,True,False,2,14.7
s3_clnt_1_false-unreach-call.cil.c,YES,True,True,False,True,False,2,23.71
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,YES,True,True,False,True,False,2,17.19
BradleyMannaSipma-CAV2005-Fig1_true-termination.c,YES,True,True,False,True,False,2,13.32
GCD3.c,YES,True,True,False,True,False,2,17.66
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron1_true-termination.c,YES,True,True,False,True,False,2,12.91
svcomp_b.06-alloca.c,YES,True,True,False,True,False,2,11.63
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c,YES,True,False,False,True,False,2,13.99
svcomp_b.02.c,YES,True,True,False,True,False,2,11.75
svcomp_b.13-alloca.c,YES,True,True,False,True,False,2,10.87
Gothenburg_true-termination.c,YES,True,True,False,True,False,2,13.57
GulavaniGulwani-CAV2008-Fig1c_true-termination.c,YES,True,True,False,True,False,2,13.92
svcomp_cstrspn_true-termination.c,YES,True,True,False,True,False,2,15.5
ChenFlurMukhopadhyay-SAS2012-Ex2.08_true-termination.c,YES,True,True,False,True,False,2,15.2
desc_ll_search_existing.c,YES,True,True,False,True,False,2,13.3
nondet_ll_insert.c,YES,True,True,False,True,False,2,14.84
PastaC7.c,YES,True,True,False,True,False,2,13.08
svcomp_java_Sequence.c,YES,True,True,False,True,False,2,13.06
ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c,YES,True,True,False,True,False,2,12.48
Avery-FLOPS2006-Table1_true-termination.c,YES,True,True,False,True,False,2,12.96
svcomp_java_LogBuiltIn-alloca.c,YES,True,True,False,True,False,2,13.85
McCarthyIterative.c,YES,True,True,False,True,False,2,15.76
svcomp_genady_true-alloca.c,YES,True,True,False,True,False,2,13.73
svcomp_b.02-alloca.c,YES,True,True,False,True,False,2,9.53
svcomp_java_BubbleSort_alloca.c,YES,True,True,False,True,False,2,13.51
Thun_true-termination.c,YES,True,True,False,True,False,2,18.24
DivMinus2.c,YES,True,True,False,True,False,2,13.96
svcomp_openbsd_cstrlcpy_alloca.c,YES,True,True,False,True,False,2,13.96
recHanoi01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,14.53
TelAviv-Amir-Minimum_true-termination.c,YES,True,True,False,True,False,2,11.61
svcomp_b.11-alloca.c,YES,True,True,False,True,False,2,11.26
SyntaxSupportPointer01_true-termination.c,YES,False,False,False,True,False,2,12.51
LeeJonesBen-Amram-POPL2001-Ex1_true-termination.c,YES,True,True,False,True,False,2,12.15
PastaC9.c,YES,True,False,False,True,False,2,10.43
svcomp_aviad_true-alloca.c,YES,True,True,False,True,False,2,11.52
ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c,YES,True,True,False,True,False,2,15.02
svcomp_c.08.c,YES,True,True,False,True,False,2,13.15
RecursiveMultiplication_true-termination.c,YES,True,True,False,True,False,2,12.36
PastaC3.c,YES,True,True,False,True,False,2,13.09
svcomp_c.07-alloca.c,YES,True,True,False,True,False,2,15.4
svcomp_b.10-alloca.c,YES,True,True,False,True,False,2,12.23
4NestedWith3Variables_true-termination.c,YES,True,True,False,True,False,2,14.56
svcomp_flag.c,YES,True,True,False,True,False,2,10.6
ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c,YES,True,True,False,True,False,2,15.81
AliasDarteFeautrierGonnord-SAS2010-while2_true-termination.c,YES,True,True,False,True,False,2,12.64
svcomp_Urban_true-alloca.c,YES,True,False,False,True,False,2,13.03
ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c,YES,True,True,False,True,False,2,13.08
svcomp_a.05.c,YES,True,True,False,True,False,2,11.61
Arrays03-ValueRestictsIndex_true-termination.c,YES,True,True,False,True,False,2,14.92
svcomp_ex3a-alloca.c,YES,True,True,False,True,False,2,15.22
nondet_ll_search_last_n.c,YES,False,False,False,True,False,2,12.28
svcomp_cstrpbrk_true_alloca.c,YES,True,True,False,True,False,2,14.16
ChenFlurMukhopadhyay-SAS2012-Ex3.03_true-termination.c,YES,True,True,False,True,False,2,12.08
Log.c,YES,True,True,False,True,False,2,11.11
PastaA10.c,YES,True,True,False,True,False,2,9.97
ChenFlurMukhopadhyay-SAS2012-Ex2.01_true-termination.c,YES,True,True,False,True,False,2,13.28
svcomp_b.17-alloca.c,YES,True,True,False,True,False,2,15.02
McCarthy91_Iteration_true-termination.c,YES,True,True,False,True,False,2,17.04
ChenFlurMukhopadhyay-SAS2012-Ex3.04_true-termination.c,YES,True,True,False,True,False,2,13.6
LogAG.c,YES,True,True,False,True,False,2,13.16
svcomp_EvenOdd01_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,15.2
CookSeeZuleger-TACAS2013-Fig7a_true-termination.c,YES,True,True,False,True,False,2,13.67
IntPath.c,YES,True,True,False,True,False,2,13.79
CookSeeZuleger-TACAS2013-Fig1_true-termination.c,YES,True,True,False,True,False,2,10.32
PastaA1.c,YES,True,True,False,True,False,2,19.41
GulavaniGulwani-CAV2008-Fig1b_true-termination.c,YES,True,True,False,True,False,2,9.26
standard_compare_true-unreach-call_ground.c,YES,True,True,False,True,False,2,9.54
svcomp_substring_alloca.c,YES,True,True,False,True,False,2,14.18
ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c,YES,True,True,False,True,False,2,12.53
nondet_ll_search_last_zero.c,YES,True,True,False,True,False,2,13.26
svcomp_a.01-alloca.c,YES,True,True,False,True,False,2,8.81
Binomial_true.c,YES,True,True,False,True,False,2,13.1
svcomp_c.01-no-inv.c,YES,True,True,False,True,False,2,15.46
svcomp_java_Break.c,YES,True,True,False,True,False,2,9.71
McCarthy91_Recursion_true-termination.c,YES,True,True,False,True,False,2,15.67
PastaB4.c,YES,True,True,False,True,False,2,11.55
Piecewise_true-termination.c,YES,True,True,False,True,False,2,12.44
HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c,YES,True,True,False,True,False,2,14.33
